group_id,cluster_id,frame_idx,h_value
global_step,0,0,0.0912355855
global_step,0,1,0.0917370319
global_step,0,2,0.0894829258
global_step,0,3,0.0820286050
global_step,0,4,0.0764909759
global_step,0,5,0.0813782141
global_step,0,6,0.0894752666
global_step,0,7,0.0926978737
global_step,0,8,0.0879374146
global_step,0,9,0.0828732401
global_step,0,10,0.0796517134
global_step,0,11,0.0773704723
global_step,0,12,0.0760573149
global_step,0,13,0.0877340958
global_step,0,14,0.1057505608
global_step,0,15,0.1036732420
global_step,0,16,0.0779736787
global_step,0,17,0.0777833983
global_step,0,18,0.1127658561
global_step,0,19,0.1631625593
global_step,0,20,0.1527486444
global_step,0,21,0.1315052956
global_step,0,22,0.1292307675
global_step,0,23,0.1328671277
global_step,0,24,0.1478480846
global_step,0,25,0.1581386030
global_step,0,26,0.1463875473
global_step,0,27,0.1266250163
global_step,0,28,0.1186184660
global_step,0,29,0.1119739711
global_step,0,30,0.1180043593
global_step,0,31,0.1389285624
global_step,0,32,0.1407989860
global_step,0,33,0.1289598942
global_step,0,34,0.1064642072
global_step,0,35,0.0975889489
global_step,0,36,0.1123196110
global_step,0,37,0.1245753840
global_step,0,38,0.1189147234
global_step,0,39,0.1132027805
global_step,0,40,0.1133133247
global_step,0,41,0.1177734956
global_step,0,42,0.1175028831
global_step,0,43,0.1214516908
global_step,0,44,0.1174874529
global_step,0,45,0.1136023179
global_step,0,46,0.1005781889
global_step,0,47,0.0948921517
global_step,0,48,0.0882804990
global_step,0,49,0.0807099640
global_step,0,50,0.0777078643
global_step,0,51,0.0841568708
global_step,0,52,0.0823605284
global_step,0,53,0.0869855136
global_step,0,54,0.0822302625
global_step,0,55,0.0780138299
global_step,0,56,0.1120181084
global_step,0,57,0.1277583688
global_step,0,58,0.1307607889
global_step,0,59,0.1198114976
global_step,0,60,0.0992339849
global_step,0,61,0.0938007832
global_step,0,62,0.0979320779
global_step,0,63,0.1040124446
global_step,0,64,0.1113840342
global_step,0,65,0.1101309806
global_step,0,66,0.1056311578
global_step,0,67,0.1063334122
global_step,0,68,0.1144940108
global_step,0,69,0.1338234395
global_step,0,70,0.1469733417
global_step,0,71,0.1511759013
global_step,0,72,0.1605451405
global_step,0,73,0.1658791006
global_step,0,74,0.1696644276
global_step,0,75,0.1787368357
global_step,0,76,0.1861050278
global_step,0,77,0.1910146624
global_step,0,78,0.1937099099
global_step,0,79,0.1954221427
global_step,0,80,0.2052904218
global_step,0,81,0.2164287120
global_step,0,82,0.2329749763
global_step,0,83,0.2543761730
global_step,0,84,0.2456396222
global_step,0,85,0.2555905879
global_step,0,86,0.2920224965
global_step,0,87,0.3126994669
global_step,0,88,0.3349358737
global_step,0,89,0.3551799655
global_step,0,90,0.3782410026
global_step,0,91,0.3877647519
global_step,0,92,0.4068575203
global_step,0,93,0.4436357319
global_step,0,94,0.4860868156
global_step,0,95,0.5198144913
global_step,0,96,0.5521960258
global_step,0,97,0.5770130157
global_step,0,98,0.6163508296
global_step,0,99,0.6012455821
global_step,1,0,0.0635386482
global_step,1,1,0.0546410494
global_step,1,2,0.0526667535
global_step,1,3,0.0548511185
global_step,1,4,0.0557724200
global_step,1,5,0.0591356382
global_step,1,6,0.0653320104
global_step,1,7,0.0597588755
global_step,1,8,0.0514219850
global_step,1,9,0.0505872592
global_step,1,10,0.0598644726
global_step,1,11,0.0741502270
global_step,1,12,0.1021001637
global_step,1,13,0.0820803195
global_step,1,14,0.0954796150
global_step,1,15,0.1542631090
global_step,1,16,0.1540694833
global_step,1,17,0.1115438342
global_step,1,18,0.0794047564
global_step,1,19,0.0674688891
global_step,1,20,0.0839663669
global_step,1,21,0.0713931248
global_step,1,22,0.0515700206
global_step,1,23,0.0619584993
global_step,1,24,0.0926589519
global_step,1,25,0.1007530764
global_step,1,26,0.1230772510
global_step,1,27,0.1384401172
global_step,1,28,0.1442074776
global_step,1,29,0.1389880329
global_step,1,30,0.1285789907
global_step,1,31,0.1125973538
global_step,1,32,0.1005217284
global_step,1,33,0.1122165322
global_step,1,34,0.1212243810
global_step,1,35,0.1368640661
global_step,1,36,0.1572921872
global_step,1,37,0.1817578077
global_step,1,38,0.1938603222
global_step,1,39,0.2176650316
global_step,1,40,0.1922717690
global_step,1,41,0.2167648673
global_step,1,42,0.2436073720
global_step,1,43,0.2558976114
global_step,1,44,0.2694025636
global_step,1,45,0.2775153518
global_step,1,46,0.2507224679
global_step,1,47,0.2213422507
global_step,1,48,0.2349723876
global_step,1,49,0.2399152815
global_step,1,50,0.2464980930
global_step,1,51,0.2427731156
global_step,1,52,0.2308831364
global_step,1,53,0.2315293998
global_step,1,54,0.2248068750
global_step,1,55,0.2332054228
global_step,1,56,0.2208634019
global_step,1,57,0.2118188143
global_step,1,58,0.2043602318
global_step,1,59,0.1840379983
global_step,1,60,0.1548082530
global_step,1,61,0.1503638327
global_step,1,62,0.1836477220
global_step,1,63,0.1999564320
global_step,1,64,0.2113055140
global_step,1,65,0.2010178715
global_step,1,66,0.1981185228
global_step,1,67,0.1992157251
global_step,1,68,0.1834570020
global_step,1,69,0.1762490273
global_step,1,70,0.1506081074
global_step,1,71,0.1094205976
global_step,1,72,0.1044434160
global_step,1,73,0.1177700534
global_step,1,74,0.1173087507
global_step,1,75,0.1109377369
global_step,1,76,0.1117825285
global_step,1,77,0.1173508167
global_step,1,78,0.1348595172
global_step,1,79,0.1548570395
global_step,1,80,0.1436439008
global_step,1,81,0.1307810247
global_step,1,82,0.1435506195
global_step,1,83,0.1570345908
global_step,1,84,0.1682839692
global_step,1,85,0.1842351854
global_step,1,86,0.1780082434
global_step,1,87,0.1945306063
global_step,1,88,0.1891949922
global_step,1,89,0.1532728523
global_step,1,90,0.1713180691
global_step,1,91,0.2041069567
global_step,1,92,0.2096189409
global_step,1,93,0.2658293545
global_step,1,94,0.3089817762
global_step,1,95,0.3164682090
global_step,1,96,0.2926038802
global_step,1,97,0.2538064122
global_step,1,98,0.2324660271
global_step,1,99,0.2143765092
global_step,2,0,0.0381146483
global_step,2,1,0.0406483337
global_step,2,2,0.0410800800
global_step,2,3,0.0395450257
global_step,2,4,0.0366334282
global_step,2,5,0.0351065695
global_step,2,6,0.0341433026
global_step,2,7,0.0352678262
global_step,2,8,0.0366595872
global_step,2,9,0.0388674363
global_step,2,10,0.0430679694
global_step,2,11,0.0455541909
global_step,2,12,0.0592257567
global_step,2,13,0.0555539243
global_step,2,14,0.0584810376
global_step,2,15,0.0591218248
global_step,2,16,0.0642725825
global_step,2,17,0.0850784406
global_step,2,18,0.0931629464
global_step,2,19,0.0992167369
global_step,2,20,0.1137931719
global_step,2,21,0.1165529564
global_step,2,22,0.0775100067
global_step,2,23,0.0800009817
global_step,2,24,0.0851252973
global_step,2,25,0.0960026830
global_step,2,26,0.0947674364
global_step,2,27,0.0958631337
global_step,2,28,0.1089387387
global_step,2,29,0.1347945184
global_step,2,30,0.1644268334
global_step,2,31,0.1808323115
global_step,2,32,0.1863054484
global_step,2,33,0.1918468773
global_step,2,34,0.2009979486
global_step,2,35,0.2048790157
global_step,2,36,0.2055272758
global_step,2,37,0.1912639737
global_step,2,38,0.1703301221
global_step,2,39,0.1651328951
global_step,2,40,0.1705010831
global_step,2,41,0.1771023422
global_step,2,42,0.1946117729
global_step,2,43,0.1952105910
global_step,2,44,0.1942193955
global_step,2,45,0.1970457584
global_step,2,46,0.1914319843
global_step,2,47,0.1859119534
global_step,2,48,0.1687404662
global_step,2,49,0.1485885680
global_step,2,50,0.1451367289
global_step,2,51,0.1405396760
global_step,2,52,0.1197489575
global_step,2,53,0.1286045313
global_step,2,54,0.1028854400
global_step,2,55,0.1198186204
global_step,2,56,0.1483303457
global_step,2,57,0.1497914344
global_step,2,58,0.1176191643
global_step,2,59,0.0997460485
global_step,2,60,0.1197752133
global_step,2,61,0.1476412117
global_step,2,62,0.1543208957
global_step,2,63,0.1730295420
global_step,2,64,0.1737827361
global_step,2,65,0.1742181033
global_step,2,66,0.1849479526
global_step,2,67,0.1968695074
global_step,2,68,0.2214641273
global_step,2,69,0.2599718571
global_step,2,70,0.2892556787
global_step,2,71,0.2878522873
global_step,2,72,0.3045566976
global_step,2,73,0.3297327757
global_step,2,74,0.3162682056
global_step,2,75,0.3176060915
global_step,2,76,0.3016485274
global_step,2,77,0.2739627659
global_step,2,78,0.2520043552
global_step,2,79,0.2385530472
global_step,2,80,0.2505806684
global_step,2,81,0.2622984052
global_step,2,82,0.2678046227
global_step,2,83,0.2601740658
global_step,2,84,0.2593307495
global_step,2,85,0.2540640533
global_step,2,86,0.2419636995
global_step,2,87,0.2190607935
global_step,2,88,0.1962405294
global_step,2,89,0.1824914664
global_step,2,90,0.1476399302
global_step,2,91,0.1363966614
global_step,2,92,0.1438767612
global_step,2,93,0.1492220163
global_step,2,94,0.1728447974
global_step,2,95,0.1860092133
global_step,2,96,0.2057693899
global_step,2,97,0.2169708610
global_step,2,98,0.2292945832
global_step,2,99,0.2356729209
global_step,3,0,0.0198955443
global_step,3,1,0.0199634712
global_step,3,2,0.0214163475
global_step,3,3,0.0231353380
global_step,3,4,0.0242953505
global_step,3,5,0.0223691445
global_step,3,6,0.0203990359
global_step,3,7,0.0202122442
global_step,3,8,0.0214472935
global_step,3,9,0.0235475563
global_step,3,10,0.0243197810
global_step,3,11,0.0283477549
global_step,3,12,0.0334272496
global_step,3,13,0.0397499911
global_step,3,14,0.0377816632
global_step,3,15,0.0384227410
global_step,3,16,0.0582798608
global_step,3,17,0.0664445013
global_step,3,18,0.0672432110
global_step,3,19,0.0566624105
global_step,3,20,0.0796884745
global_step,3,21,0.0932077765
global_step,3,22,0.1034577191
global_step,3,23,0.0867011845
global_step,3,24,0.0775312036
global_step,3,25,0.0683663338
global_step,3,26,0.0921385363
global_step,3,27,0.1113787144
global_step,3,28,0.1329256296
global_step,3,29,0.1324773729
global_step,3,30,0.1531030685
global_step,3,31,0.1788480133
global_step,3,32,0.2175302058
global_step,3,33,0.2485566139
global_step,3,34,0.2986178994
global_step,3,35,0.2751508653
global_step,3,36,0.2389848679
global_step,3,37,0.2354472876
global_step,3,38,0.2378915548
global_step,3,39,0.2585033774
global_step,3,40,0.2617447674
global_step,3,41,0.2513533533
global_step,3,42,0.2340022177
global_step,3,43,0.2413660288
global_step,3,44,0.2648109496
global_step,3,45,0.2711861730
global_step,3,46,0.2917065322
global_step,3,47,0.2911737561
global_step,3,48,0.2790409625
global_step,3,49,0.2922343910
global_step,3,50,0.3211899698
global_step,3,51,0.3343889117
global_step,3,52,0.2965293229
global_step,3,53,0.2986045778
global_step,3,54,0.3292690516
global_step,3,55,0.3429647386
global_step,3,56,0.3929266036
global_step,3,57,0.3995099962
global_step,3,58,0.3853726685
global_step,3,59,0.3877937496
global_step,3,60,0.3835035861
global_step,3,61,0.3750167787
global_step,3,62,0.3554205000
global_step,3,63,0.3704666495
global_step,3,64,0.4197900593
global_step,3,65,0.4568316340
global_step,3,66,0.4544962049
global_step,3,67,0.4464131296
global_step,3,68,0.4362831414
global_step,3,69,0.3963118792
global_step,3,70,0.4108453095
global_step,3,71,0.4400302768
global_step,3,72,0.4540015161
global_step,3,73,0.4535856247
global_step,3,74,0.4222927094
global_step,3,75,0.3961373270
global_step,3,76,0.3944557905
global_step,3,77,0.3828263879
global_step,3,78,0.3892560601
global_step,3,79,0.3772715330
global_step,3,80,0.3506837189
global_step,3,81,0.3092834353
global_step,3,82,0.3009488583
global_step,3,83,0.2865319550
global_step,3,84,0.2823762298
global_step,3,85,0.2558263242
global_step,3,86,0.2156951576
global_step,3,87,0.1988881826
global_step,3,88,0.1832790524
global_step,3,89,0.1678661406
global_step,3,90,0.1457459182
global_step,3,91,0.1418012381
global_step,3,92,0.1514332294
global_step,3,93,0.1455159932
global_step,3,94,0.1297948062
global_step,3,95,0.1218127385
global_step,3,96,0.1373435557
global_step,3,97,0.1378142536
global_step,3,98,0.1271919608
global_step,3,99,0.1376129985
global_step,4,0,0.1331429929
global_step,4,1,0.1299601346
global_step,4,2,0.1259003580
global_step,4,3,0.1201630458
global_step,4,4,0.1258498728
global_step,4,5,0.1236917973
global_step,4,6,0.1132892072
global_step,4,7,0.1147784963
global_step,4,8,0.1212497130
global_step,4,9,0.1282361895
global_step,4,10,0.1388385594
global_step,4,11,0.1489172429
global_step,4,12,0.1463326812
global_step,4,13,0.1343544573
global_step,4,14,0.1220534444
global_step,4,15,0.1136301458
global_step,4,16,0.1056483015
global_step,4,17,0.0996294394
global_step,4,18,0.0999700800
global_step,4,19,0.1099971011
global_step,4,20,0.1165242568
global_step,4,21,0.1301215440
global_step,4,22,0.1717074662
global_step,4,23,0.1811794490
global_step,4,24,0.2168600112
global_step,4,25,0.2238004804
global_step,4,26,0.2184193879
global_step,4,27,0.2065352201
global_step,4,28,0.1943129748
global_step,4,29,0.1929977685
global_step,4,30,0.1799863577
global_step,4,31,0.1746633798
global_step,4,32,0.1879943609
global_step,4,33,0.1875401139
global_step,4,34,0.1966392249
global_step,4,35,0.2118527740
global_step,4,36,0.1934133023
global_step,4,37,0.1811754107
global_step,4,38,0.2021474838
global_step,4,39,0.2201756090
global_step,4,40,0.2413497716
global_step,4,41,0.2526082695
global_step,4,42,0.2491086721
global_step,4,43,0.2489602119
global_step,4,44,0.2720116079
global_step,4,45,0.2285074145
global_step,4,46,0.1769959480
global_step,4,47,0.1533149332
global_step,4,48,0.1320209950
global_step,4,49,0.1385296136
global_step,4,50,0.1660655588
global_step,4,51,0.1742480993
global_step,4,52,0.1766843647
global_step,4,53,0.1867641956
global_step,4,54,0.1583629102
global_step,4,55,0.1541580707
global_step,4,56,0.1719835550
global_step,4,57,0.1779999733
global_step,4,58,0.1631506979
global_step,4,59,0.1608152241
global_step,4,60,0.1733707339
global_step,4,61,0.1794143468
global_step,4,62,0.1763890833
global_step,4,63,0.1830623895
global_step,4,64,0.1900625229
global_step,4,65,0.1782737523
global_step,4,66,0.1458233744
global_step,4,67,0.1287789047
global_step,4,68,0.1397904605
global_step,4,69,0.1542119235
global_step,4,70,0.1492805928
global_step,4,71,0.1337090135
global_step,4,72,0.1377602369
global_step,4,73,0.1492293924
global_step,4,74,0.1456631273
global_step,4,75,0.1248828098
global_step,4,76,0.1213342920
global_step,4,77,0.1240423396
global_step,4,78,0.1192252934
global_step,4,79,0.1231224239
global_step,4,80,0.1484726220
global_step,4,81,0.1808093339
global_step,4,82,0.1980082393
global_step,4,83,0.2304140776
global_step,4,84,0.2734534442
global_step,4,85,0.3169824779
global_step,4,86,0.3489565849
global_step,4,87,0.3560288846
global_step,4,88,0.3624578416
global_step,4,89,0.3580646515
global_step,4,90,0.3521704674
global_step,4,91,0.3371464312
global_step,4,92,0.3192681372
global_step,4,93,0.2974660099
global_step,4,94,0.2852329016
global_step,4,95,0.2629728019
global_step,4,96,0.2430407554
global_step,4,97,0.2241760939
global_step,4,98,0.2029660791
global_step,4,99,0.1849491149
global_step,5,0,0.0353736430
global_step,5,1,0.0361958593
global_step,5,2,0.0369045213
global_step,5,3,0.0392874554
global_step,5,4,0.0379539244
global_step,5,5,0.0347312279
global_step,5,6,0.0333752483
global_step,5,7,0.0334120616
global_step,5,8,0.0379992910
global_step,5,9,0.0467804521
global_step,5,10,0.0453496277
global_step,5,11,0.0393325686
global_step,5,12,0.0329372548
global_step,5,13,0.0571265072
global_step,5,14,0.0619682483
global_step,5,15,0.0394044667
global_step,5,16,0.0295760296
global_step,5,17,0.0430211090
global_step,5,18,0.0391323715
global_step,5,19,0.0390253775
global_step,5,20,0.0441893823
global_step,5,21,0.0519459285
global_step,5,22,0.0600156188
global_step,5,23,0.0708987415
global_step,5,24,0.0787722170
global_step,5,25,0.1199286878
global_step,5,26,0.1279103160
global_step,5,27,0.1238493025
global_step,5,28,0.1139609814
global_step,5,29,0.1257744133
global_step,5,30,0.1431102753
global_step,5,31,0.1711650491
global_step,5,32,0.1681381464
global_step,5,33,0.1726698279
global_step,5,34,0.1589177102
global_step,5,35,0.1616515666
global_step,5,36,0.1469756067
global_step,5,37,0.1580103934
global_step,5,38,0.2077990770
global_step,5,39,0.2341493219
global_step,5,40,0.2573865652
global_step,5,41,0.2536644042
global_step,5,42,0.2384469807
global_step,5,43,0.2241339087
global_step,5,44,0.2291479111
global_step,5,45,0.2305077165
global_step,5,46,0.2412108779
global_step,5,47,0.2673116028
global_step,5,48,0.2779910564
global_step,5,49,0.2895453870
global_step,5,50,0.3062020242
global_step,5,51,0.3393706083
global_step,5,52,0.3707914650
global_step,5,53,0.3568051159
global_step,5,54,0.3348148763
global_step,5,55,0.2913298309
global_step,5,56,0.2427501678
global_step,5,57,0.2447199821
global_step,5,58,0.2636876404
global_step,5,59,0.2511630058
global_step,5,60,0.2378911674
global_step,5,61,0.2359268665
global_step,5,62,0.2616718113
global_step,5,63,0.2553530931
global_step,5,64,0.2709800601
global_step,5,65,0.2784716189
global_step,5,66,0.2295160592
global_step,5,67,0.2219466418
global_step,5,68,0.2185148299
global_step,5,69,0.2281641215
global_step,5,70,0.2299991697
global_step,5,71,0.2343538553
global_step,5,72,0.2211797684
global_step,5,73,0.2106631398
global_step,5,74,0.2245560735
global_step,5,75,0.2108964473
global_step,5,76,0.2084763199
global_step,5,77,0.2277468890
global_step,5,78,0.2307334244
global_step,5,79,0.2401454747
global_step,5,80,0.2580111921
global_step,5,81,0.2914768159
global_step,5,82,0.3032283187
global_step,5,83,0.2991634011
global_step,5,84,0.2784622610
global_step,5,85,0.2359557152
global_step,5,86,0.2199623287
global_step,5,87,0.2031965256
global_step,5,88,0.1741960645
global_step,5,89,0.1720849872
global_step,5,90,0.1710707247
global_step,5,91,0.1650984734
global_step,5,92,0.1623721272
global_step,5,93,0.1482335180
global_step,5,94,0.1225001514
global_step,5,95,0.1109182835
global_step,5,96,0.1016160771
global_step,5,97,0.1046694219
global_step,5,98,0.1179518178
global_step,5,99,0.1082173213
global_step,6,0,0.0916347429
global_step,6,1,0.0915626660
global_step,6,2,0.0876829475
global_step,6,3,0.0879990235
global_step,6,4,0.0870805234
global_step,6,5,0.0929611325
global_step,6,6,0.1024941131
global_step,6,7,0.1071364805
global_step,6,8,0.1006250158
global_step,6,9,0.0888775364
global_step,6,10,0.0848896652
global_step,6,11,0.0875101611
global_step,6,12,0.0867988169
global_step,6,13,0.0942289755
global_step,6,14,0.1065985337
global_step,6,15,0.1172309145
global_step,6,16,0.1177636012
global_step,6,17,0.1154363230
global_step,6,18,0.1216360033
global_step,6,19,0.1308245510
global_step,6,20,0.1266755760
global_step,6,21,0.1330141127
global_step,6,22,0.1326844245
global_step,6,23,0.1316528767
